BHK,Rent,Size,Area Type,City,Furnishing Status,Bathroom,Size_per_BHK,Bathroom_per_BHK,Total_rooms
2,10000,1300,Super Area,Hyderabad,Unfurnished,2,650.0,1.0,4
2,16000,1250,Super Area,Hyderabad,Semi-Furnished,2,625.0,1.0,4
1,6000,100,Super Area,Hyderabad,Unfurnished,1,100.0,1.0,2
2,13000,1300,Carpet Area,Hyderabad,Unfurnished,2,650.0,1.0,4
2,12500,1200,Super Area,Hyderabad,Semi-Furnished,2,600.0,1.0,4
3,25000,1970,Super Area,Hyderabad,Semi-Furnished,3,656.6666666666666,1.0,6
2,10000,650,Carpet Area,Hyderabad,Unfurnished,2,325.0,1.0,4
3,15000,1500,Super Area,Hyderabad,Unfurnished,3,500.0,1.0,6
2,6000,1250,Super Area,Hyderabad,Unfurnished,2,625.0,1.0,4
3,30000,1940,Carpet Area,Hyderabad,Semi-Furnished,3,646.6666666666666,1.0,6
2,18000,700,Carpet Area,Hyderabad,Unfurnished,2,350.0,1.0,4
2,7500,100,Super Area,Hyderabad,Unfurnished,2,50.0,1.0,4
1,12000,300,Super Area,Hyderabad,Semi-Furnished,1,300.0,1.0,2
2,15000,980,Super Area,Hyderabad,Semi-Furnished,2,490.0,1.0,4
2,15500,800,Super Area,Hyderabad,Semi-Furnished,2,400.0,1.0,4
2,11000,1000,Carpet Area,Hyderabad,Semi-Furnished,2,500.0,1.0,4
2,15000,1000,Super Area,Hyderabad,Unfurnished,2,500.0,1.0,4
3,17000,1800,Carpet Area,Hyderabad,Unfurnished,3,600.0,1.0,6
3,20000,2000,Carpet Area,Hyderabad,Semi-Furnished,3,666.6666666666666,1.0,6
3,20000,1500,Super Area,Hyderabad,Semi-Furnished,3,500.0,1.0,6
2,25000,1100,Super Area,Hyderabad,Furnished,2,550.0,1.0,4
2,11500,1000,Carpet Area,Hyderabad,Semi-Furnished,2,500.0,1.0,4
2,6500,700,Super Area,Hyderabad,Unfurnished,2,350.0,1.0,4
1,10000,750,Super Area,Hyderabad,Unfurnished,1,750.0,1.0,2
1,6000,450,Super Area,Hyderabad,Unfurnished,1,450.0,1.0,2
3,34000,1500,Carpet Area,Hyderabad,Semi-Furnished,3,500.0,1.0,6
2,15000,1550,Super Area,Hyderabad,Furnished,2,775.0,1.0,4
2,20000,1450,Super Area,Hyderabad,Semi-Furnished,2,725.0,1.0,4
2,9500,650,Carpet Area,Hyderabad,Unfurnished,2,325.0,1.0,4
2,10000,650,Carpet Area,Hyderabad,Unfurnished,2,325.0,1.0,4
3,30000,1500,Carpet Area,Hyderabad,Semi-Furnished,3,500.0,1.0,6
2,13000,900,Super Area,Hyderabad,Furnished,2,450.0,1.0,4
3,45000,1645,Carpet Area,Hyderabad,Semi-Furnished,3,548.3333333333334,1.0,6
2,8000,600,Super Area,Hyderabad,Unfurnished,2,300.0,1.0,4
2,25000,1250,Super Area,Hyderabad,Semi-Furnished,2,625.0,1.0,4
2,12000,1300,Carpet Area,Hyderabad,Semi-Furnished,2,650.0,1.0,4
2,19000,1000,Carpet Area,Hyderabad,Semi-Furnished,2,500.0,1.0,4
3,22000,1500,Super Area,Hyderabad,Semi-Furnished,3,500.0,1.0,6
2,15000,1150,Super Area,Hyderabad,Semi-Furnished,2,575.0,1.0,4
2,15000,110,Super Area,Hyderabad,Semi-Furnished,2,55.0,1.0,4
2,10000,103,Super Area,Hyderabad,Unfurnished,2,51.5,1.0,4
2,10000,1050,Carpet Area,Hyderabad,Unfurnished,2,525.0,1.0,4
2,15000,1170,Super Area,Hyderabad,Unfurnished,2,585.0,1.0,4
2,9500,167,Super Area,Hyderabad,Unfurnished,2,83.5,1.0,4
1,6500,500,Super Area,Hyderabad,Semi-Furnished,1,500.0,1.0,2
1,10000,600,Super Area,Hyderabad,Unfurnished,1,600.0,1.0,2
1,8000,600,Super Area,Hyderabad,Unfurnished,1,600.0,1.0,2
1,3300,200,Super Area,Hyderabad,Unfurnished,1,200.0,1.0,2
2,20000,900,Super Area,Hyderabad,Semi-Furnished,2,450.0,1.0,4
2,12000,800,Super Area,Hyderabad,Unfurnished,2,400.0,1.0,4
2,10000,1400,Super Area,Hyderabad,Furnished,2,700.0,1.0,4
1,8500,550,Super Area,Hyderabad,Unfurnished,1,550.0,1.0,2
1,8000,540,Carpet Area,Hyderabad,Unfurnished,1,540.0,1.0,2
1,8000,400,Super Area,Hyderabad,Unfurnished,1,400.0,1.0,2
2,13000,1225,Super Area,Hyderabad,Unfurnished,2,612.5,1.0,4
2,30000,1200,Super Area,Hyderabad,Furnished,2,600.0,1.0,4
2,10000,1197,Super Area,Hyderabad,Unfurnished,2,598.5,1.0,4
2,18000,1150,Carpet Area,Hyderabad,Semi-Furnished,2,575.0,1.0,4
1,12000,500,Super Area,Hyderabad,Semi-Furnished,1,500.0,1.0,2
2,9000,1200,Carpet Area,Hyderabad,Semi-Furnished,2,600.0,1.0,4
3,32000,1600,Super Area,Hyderabad,Furnished,3,533.3333333333334,1.0,6
2,36000,1100,Super Area,Hyderabad,Furnished,2,550.0,1.0,4
2,17000,1220,Super Area,Hyderabad,Semi-Furnished,2,610.0,1.0,4
3,20000,1500,Super Area,Hyderabad,Furnished,3,500.0,1.0,6
1,9000,500,Super Area,Hyderabad,Unfurnished,1,500.0,1.0,2
2,9500,850,Super Area,Hyderabad,Unfurnished,2,425.0,1.0,4
2,7000,1000,Super Area,Hyderabad,Unfurnished,2,500.0,1.0,4
2,19500,1140,Super Area,Hyderabad,Furnished,2,570.0,1.0,4
2,25000,1100,Super Area,Hyderabad,Furnished,2,550.0,1.0,4
2,16000,1350,Super Area,Hyderabad,Semi-Furnished,2,675.0,1.0,4
2,15000,180,Carpet Area,Hyderabad,Unfurnished,2,90.0,1.0,4
2,13000,1250,Super Area,Hyderabad,Unfurnished,2,625.0,1.0,4
2,12000,1300,Super Area,Hyderabad,Unfurnished,2,650.0,1.0,4
2,12000,840,Super Area,Hyderabad,Unfurnished,2,420.0,1.0,4
2,7500,1200,Super Area,Hyderabad,Semi-Furnished,2,600.0,1.0,4
2,13000,700,Super Area,Hyderabad,Furnished,2,350.0,1.0,4
2,22000,1100,Carpet Area,Hyderabad,Furnished,2,550.0,1.0,4
2,18000,1000,Carpet Area,Hyderabad,Semi-Furnished,2,500.0,1.0,4
3,16500,1600,Super Area,Hyderabad,Semi-Furnished,3,533.3333333333334,1.0,6
3,13000,1550,Carpet Area,Hyderabad,Unfurnished,3,516.6666666666666,1.0,6
1,6000,600,Super Area,Hyderabad,Semi-Furnished,1,600.0,1.0,2
1,6000,500,Super Area,Hyderabad,Semi-Furnished,1,500.0,1.0,2
2,21000,1100,Carpet Area,Hyderabad,Semi-Furnished,2,550.0,1.0,4
2,12000,1000,Super Area,Hyderabad,Semi-Furnished,2,500.0,1.0,4
3,30000,1800,Carpet Area,Hyderabad,Unfurnished,3,600.0,1.0,6
2,15000,1300,Carpet Area,Hyderabad,Semi-Furnished,2,650.0,1.0,4
2,10000,1100,Super Area,Hyderabad,Unfurnished,2,550.0,1.0,4
2,9000,950,Super Area,Hyderabad,Unfurnished,2,475.0,1.0,4
2,10000,1000,Carpet Area,Hyderabad,Semi-Furnished,2,500.0,1.0,4
2,8000,1200,Super Area,Hyderabad,Unfurnished,2,600.0,1.0,4
2,8000,550,Super Area,Hyderabad,Unfurnished,2,275.0,1.0,4
2,8500,1000,Carpet Area,Hyderabad,Semi-Furnished,2,500.0,1.0,4
2,7500,800,Super Area,Hyderabad,Semi-Furnished,2,400.0,1.0,4
3,30000,1800,Carpet Area,Hyderabad,Unfurnished,3,600.0,1.0,6
1,7500,500,Super Area,Hyderabad,Semi-Furnished,1,500.0,1.0,2
2,12000,1000,Super Area,Hyderabad,Unfurnished,2,500.0,1.0,4
2,15500,1100,Super Area,Hyderabad,Semi-Furnished,2,550.0,1.0,4
1,8000,550,Super Area,Hyderabad,Semi-Furnished,1,550.0,1.0,2
2,12000,933,Super Area,Hyderabad,Unfurnished,2,466.5,1.0,4
2,10000,1030,Super Area,Hyderabad,Semi-Furnished,2,515.0,1.0,4
3,20000,1150,Carpet Area,Hyderabad,Semi-Furnished,3,383.3333333333333,1.0,6
2,12500,850,Carpet Area,Hyderabad,Unfurnished,2,425.0,1.0,4
2,18000,1000,Super Area,Hyderabad,Unfurnished,2,500.0,1.0,4
3,21000,1400,Carpet Area,Hyderabad,Semi-Furnished,3,466.6666666666667,1.0,6
3,26000,1700,Carpet Area,Hyderabad,Semi-Furnished,3,566.6666666666666,1.0,6
2,13000,1000,Super Area,Hyderabad,Unfurnished,2,500.0,1.0,4
2,12000,1440,Super Area,Hyderabad,Semi-Furnished,2,720.0,1.0,4
3,28000,1600,Super Area,Hyderabad,Semi-Furnished,3,533.3333333333334,1.0,6
3,57000,1838,Super Area,Hyderabad,Unfurnished,3,612.6666666666666,1.0,6
2,10000,1200,Super Area,Hyderabad,Unfurnished,2,600.0,1.0,4
1,7000,400,Carpet Area,Hyderabad,Unfurnished,1,400.0,1.0,2
2,30000,1350,Super Area,Hyderabad,Semi-Furnished,2,675.0,1.0,4
3,40000,1960,Super Area,Hyderabad,Unfurnished,3,653.3333333333334,1.0,6
1,9000,800,Super Area,Hyderabad,Unfurnished,1,800.0,1.0,2
2,15000,1000,Super Area,Hyderabad,Unfurnished,2,500.0,1.0,4
2,18000,1100,Super Area,Hyderabad,Unfurnished,2,550.0,1.0,4
3,25000,1480,Super Area,Hyderabad,Furnished,3,493.3333333333333,1.0,6
1,8500,700,Carpet Area,Hyderabad,Unfurnished,1,700.0,1.0,2
2,12000,1000,Super Area,Hyderabad,Semi-Furnished,2,500.0,1.0,4
2,12500,900,Super Area,Hyderabad,Semi-Furnished,2,450.0,1.0,4
3,13000,1265,Super Area,Hyderabad,Semi-Furnished,3,421.6666666666667,1.0,6
1,13000,700,Carpet Area,Hyderabad,Unfurnished,1,700.0,1.0,2
2,25000,1150,Super Area,Hyderabad,Furnished,2,575.0,1.0,4
2,9000,850,Carpet Area,Hyderabad,Semi-Furnished,2,425.0,1.0,4
2,10000,1285,Super Area,Hyderabad,Semi-Furnished,2,642.5,1.0,4
3,15000,2000,Super Area,Hyderabad,Semi-Furnished,3,666.6666666666666,1.0,6
1,13500,700,Super Area,Hyderabad,Semi-Furnished,1,700.0,1.0,2
2,10000,1000,Super Area,Hyderabad,Semi-Furnished,2,500.0,1.0,4
2,10000,800,Super Area,Hyderabad,Unfurnished,2,400.0,1.0,4
2,10000,1400,Super Area,Hyderabad,Furnished,2,700.0,1.0,4
2,24000,1350,Carpet Area,Hyderabad,Semi-Furnished,2,675.0,1.0,4
2,13000,1100,Super Area,Hyderabad,Semi-Furnished,2,550.0,1.0,4
2,8000,840,Super Area,Hyderabad,Unfurnished,2,420.0,1.0,4
2,55000,1325,Super Area,Hyderabad,Furnished,2,662.5,1.0,4
3,32000,1250,Carpet Area,Hyderabad,Semi-Furnished,3,416.6666666666667,1.0,6
3,22000,1500,Super Area,Hyderabad,Semi-Furnished,3,500.0,1.0,6
2,8500,1050,Carpet Area,Hyderabad,Unfurnished,2,525.0,1.0,4
3,15000,1500,Carpet Area,Hyderabad,Semi-Furnished,3,500.0,1.0,6
1,3000,100,Super Area,Hyderabad,Semi-Furnished,1,100.0,1.0,2
3,52000,1742,Super Area,Hyderabad,Semi-Furnished,3,580.6666666666666,1.0,6
2,9500,650,Carpet Area,Hyderabad,Unfurnished,2,325.0,1.0,4
2,12000,1000,Super Area,Hyderabad,Semi-Furnished,2,500.0,1.0,4
2,8000,175,Super Area,Hyderabad,Semi-Furnished,2,87.5,1.0,4
2,9000,160,Super Area,Hyderabad,Unfurnished,2,80.0,1.0,4
2,10000,1200,Super Area,Hyderabad,Furnished,2,600.0,1.0,4
2,39000,1283,Super Area,Hyderabad,Unfurnished,2,641.5,1.0,4
1,9000,600,Super Area,Hyderabad,Semi-Furnished,1,600.0,1.0,2
3,25000,1500,Carpet Area,Hyderabad,Semi-Furnished,3,500.0,1.0,6
1,14000,540,Carpet Area,Hyderabad,Unfurnished,1,540.0,1.0,2
1,6000,500,Super Area,Hyderabad,Unfurnished,1,500.0,1.0,2
2,15000,1100,Super Area,Hyderabad,Unfurnished,2,550.0,1.0,4
2,8000,1350,Carpet Area,Hyderabad,Unfurnished,2,675.0,1.0,4
1,6000,400,Super Area,Hyderabad,Unfurnished,1,400.0,1.0,2
2,10000,120,Super Area,Hyderabad,Semi-Furnished,2,60.0,1.0,4
2,14000,800,Super Area,Hyderabad,Semi-Furnished,2,400.0,1.0,4
1,7000,500,Super Area,Hyderabad,Unfurnished,1,500.0,1.0,2
2,8000,1150,Super Area,Hyderabad,Unfurnished,2,575.0,1.0,4
2,12000,1000,Super Area,Hyderabad,Unfurnished,2,500.0,1.0,4
3,15000,1360,Super Area,Hyderabad,Semi-Furnished,3,453.3333333333333,1.0,6
1,6500,400,Super Area,Hyderabad,Unfurnished,1,400.0,1.0,2
2,25000,1150,Super Area,Hyderabad,Unfurnished,2,575.0,1.0,4
2,12000,700,Super Area,Hyderabad,Semi-Furnished,2,350.0,1.0,4
1,9000,100,Carpet Area,Hyderabad,Unfurnished,1,100.0,1.0,2
2,7000,800,Carpet Area,Hyderabad,Unfurnished,2,400.0,1.0,4
2,20000,500,Super Area,Hyderabad,Semi-Furnished,2,250.0,1.0,4
2,9000,900,Super Area,Hyderabad,Semi-Furnished,2,450.0,1.0,4
3,15500,1600,Super Area,Hyderabad,Semi-Furnished,3,533.3333333333334,1.0,6
2,10500,1300,Super Area,Hyderabad,Unfurnished,2,650.0,1.0,4
1,6000,400,Super Area,Hyderabad,Unfurnished,1,400.0,1.0,2
2,15000,600,Super Area,Hyderabad,Furnished,2,300.0,1.0,4
2,21000,1130,Super Area,Hyderabad,Unfurnished,2,565.0,1.0,4
3,30000,1606,Super Area,Hyderabad,Semi-Furnished,3,535.3333333333334,1.0,6
1,6500,650,Super Area,Hyderabad,Unfurnished,1,650.0,1.0,2
2,45000,1350,Carpet Area,Hyderabad,Furnished,2,675.0,1.0,4
2,15000,1050,Super Area,Hyderabad,Unfurnished,2,525.0,1.0,4
3,22000,1840,Super Area,Hyderabad,Semi-Furnished,3,613.3333333333334,1.0,6
2,12000,1100,Super Area,Hyderabad,Unfurnished,2,550.0,1.0,4
2,13000,800,Super Area,Hyderabad,Semi-Furnished,2,400.0,1.0,4
2,10000,800,Super Area,Hyderabad,Unfurnished,2,400.0,1.0,4
2,15000,1100,Super Area,Hyderabad,Semi-Furnished,2,550.0,1.0,4
3,15000,2000,Super Area,Hyderabad,Semi-Furnished,3,666.6666666666666,1.0,6
1,9000,750,Super Area,Hyderabad,Unfurnished,1,750.0,1.0,2
2,6500,600,Super Area,Hyderabad,Unfurnished,2,300.0,1.0,4
2,12000,550,Super Area,Hyderabad,Unfurnished,2,275.0,1.0,4
2,16000,1050,Carpet Area,Hyderabad,Semi-Furnished,2,525.0,1.0,4
2,15000,800,Super Area,Hyderabad,Semi-Furnished,2,400.0,1.0,4
2,15000,1000,Super Area,Hyderabad,Semi-Furnished,2,500.0,1.0,4
2,8000,1100,Super Area,Hyderabad,Unfurnished,2,550.0,1.0,4
1,6500,160,Super Area,Hyderabad,Unfurnished,1,160.0,1.0,2
2,22000,1230,Super Area,Hyderabad,Semi-Furnished,2,615.0,1.0,4
1,6200,500,Super Area,Hyderabad,Unfurnished,1,500.0,1.0,2
1,9000,300,Super Area,Hyderabad,Furnished,1,300.0,1.0,2
2,9000,1156,Carpet Area,Hyderabad,Unfurnished,2,578.0,1.0,4
2,15000,1100,Super Area,Hyderabad,Semi-Furnished,2,550.0,1.0,4
2,15000,1250,Carpet Area,Hyderabad,Semi-Furnished,2,625.0,1.0,4
3,15000,900,Super Area,Hyderabad,Semi-Furnished,3,300.0,1.0,6
1,6800,650,Super Area,Hyderabad,Unfurnished,1,650.0,1.0,2
1,5000,350,Super Area,Hyderabad,Unfurnished,1,350.0,1.0,2
2,12000,1500,Super Area,Hyderabad,Furnished,2,750.0,1.0,4
2,12000,100,Super Area,Hyderabad,Semi-Furnished,2,50.0,1.0,4
2,12000,900,Super Area,Hyderabad,Semi-Furnished,2,450.0,1.0,4
2,18000,990,Super Area,Hyderabad,Furnished,2,495.0,1.0,4
3,25000,1700,Super Area,Hyderabad,Semi-Furnished,3,566.6666666666666,1.0,6
2,15000,900,Super Area,Hyderabad,Furnished,2,450.0,1.0,4
3,23000,1700,Super Area,Hyderabad,Semi-Furnished,3,566.6666666666666,1.0,6
2,10500,1050,Super Area,Hyderabad,Unfurnished,2,525.0,1.0,4
3,37000,1550,Super Area,Hyderabad,Semi-Furnished,3,516.6666666666666,1.0,6
2,16000,1050,Carpet Area,Hyderabad,Semi-Furnished,2,525.0,1.0,4
3,25000,1600,Super Area,Hyderabad,Semi-Furnished,3,533.3333333333334,1.0,6
2,14000,1250,Super Area,Hyderabad,Unfurnished,2,625.0,1.0,4
2,12500,1100,Super Area,Hyderabad,Semi-Furnished,2,550.0,1.0,4
3,35000,1700,Carpet Area,Hyderabad,Semi-Furnished,3,566.6666666666666,1.0,6
3,30000,1800,Carpet Area,Hyderabad,Furnished,3,600.0,1.0,6
1,8000,520,Super Area,Hyderabad,Semi-Furnished,1,520.0,1.0,2
2,7000,800,Super Area,Hyderabad,Unfurnished,2,400.0,1.0,4
1,5500,67,Super Area,Hyderabad,Semi-Furnished,1,67.0,1.0,2
1,5000,500,Super Area,Hyderabad,Unfurnished,1,500.0,1.0,2
2,8500,1060,Super Area,Hyderabad,Semi-Furnished,2,530.0,1.0,4
2,7500,800,Super Area,Hyderabad,Semi-Furnished,2,400.0,1.0,4
2,45000,1492,Super Area,Hyderabad,Semi-Furnished,2,746.0,1.0,4
2,9000,1100,Carpet Area,Hyderabad,Unfurnished,2,550.0,1.0,4
2,5800,760,Super Area,Hyderabad,Unfurnished,2,380.0,1.0,4
1,9000,600,Super Area,Hyderabad,Furnished,1,600.0,1.0,2
2,18000,940,Super Area,Hyderabad,Semi-Furnished,2,470.0,1.0,4
3,45000,1742,Carpet Area,Hyderabad,Semi-Furnished,3,580.6666666666666,1.0,6
3,55000,2000,Carpet Area,Hyderabad,Semi-Furnished,3,666.6666666666666,1.0,6
1,9500,800,Super Area,Hyderabad,Semi-Furnished,1,800.0,1.0,2
3,35000,1800,Super Area,Hyderabad,Furnished,3,600.0,1.0,6
2,7500,1350,Super Area,Hyderabad,Unfurnished,2,675.0,1.0,4
3,25000,1685,Super Area,Hyderabad,Furnished,3,561.6666666666666,1.0,6
3,22000,1800,Carpet Area,Hyderabad,Semi-Furnished,3,600.0,1.0,6
2,7500,853,Super Area,Hyderabad,Semi-Furnished,2,426.5,1.0,4
3,42000,2000,Carpet Area,Hyderabad,Semi-Furnished,3,666.6666666666666,1.0,6
1,8000,800,Super Area,Hyderabad,Furnished,1,800.0,1.0,2
2,19000,1100,Carpet Area,Hyderabad,Semi-Furnished,2,550.0,1.0,4
1,14000,550,Carpet Area,Hyderabad,Unfurnished,1,550.0,1.0,2
2,18500,920,Carpet Area,Hyderabad,Semi-Furnished,2,460.0,1.0,4
2,5000,650,Super Area,Hyderabad,Unfurnished,2,325.0,1.0,4
1,7000,300,Super Area,Hyderabad,Unfurnished,1,300.0,1.0,2
2,25000,1050,Carpet Area,Hyderabad,Furnished,2,525.0,1.0,4
2,11000,1125,Super Area,Hyderabad,Unfurnished,2,562.5,1.0,4
2,10000,650,Super Area,Hyderabad,Unfurnished,2,325.0,1.0,4
2,10000,900,Super Area,Hyderabad,Semi-Furnished,2,450.0,1.0,4
2,21000,1020,Super Area,Hyderabad,Furnished,2,510.0,1.0,4
1,7500,600,Super Area,Hyderabad,Unfurnished,1,600.0,1.0,2
1,6500,500,Carpet Area,Hyderabad,Unfurnished,1,500.0,1.0,2
2,7500,800,Super Area,Hyderabad,Semi-Furnished,2,400.0,1.0,4
2,11000,1200,Super Area,Hyderabad,Semi-Furnished,2,600.0,1.0,4
3,23000,1900,Carpet Area,Hyderabad,Semi-Furnished,3,633.3333333333334,1.0,6
2,11000,950,Super Area,Hyderabad,Unfurnished,2,475.0,1.0,4
1,8000,300,Super Area,Hyderabad,Semi-Furnished,1,300.0,1.0,2
2,13000,1250,Super Area,Hyderabad,Unfurnished,2,625.0,1.0,4
2,17000,1200,Super Area,Hyderabad,Unfurnished,2,600.0,1.0,4
2,16000,1100,Super Area,Hyderabad,Semi-Furnished,2,550.0,1.0,4
2,12000,1100,Super Area,Hyderabad,Semi-Furnished,2,550.0,1.0,4
2,20000,1500,Super Area,Hyderabad,Semi-Furnished,2,750.0,1.0,4
3,50000,1742,Carpet Area,Hyderabad,Semi-Furnished,3,580.6666666666666,1.0,6
2,23000,1250,Carpet Area,Hyderabad,Semi-Furnished,2,625.0,1.0,4
1,16500,650,Super Area,Hyderabad,Furnished,1,650.0,1.0,2
2,12000,1600,Super Area,Hyderabad,Unfurnished,2,800.0,1.0,4
3,37000,1700,Super Area,Hyderabad,Furnished,3,566.6666666666666,1.0,6
2,6500,920,Super Area,Hyderabad,Unfurnished,2,460.0,1.0,4
2,13000,1115,Carpet Area,Hyderabad,Unfurnished,2,557.5,1.0,4
2,15000,1200,Super Area,Hyderabad,Unfurnished,2,600.0,1.0,4
1,4000,500,Super Area,Hyderabad,Unfurnished,1,500.0,1.0,2
2,13000,200,Carpet Area,Hyderabad,Unfurnished,2,100.0,1.0,4
3,25000,1500,Super Area,Hyderabad,Semi-Furnished,3,500.0,1.0,6
3,37000,2100,Super Area,Hyderabad,Semi-Furnished,3,700.0,1.0,6
3,25000,1250,Super Area,Hyderabad,Semi-Furnished,3,416.6666666666667,1.0,6
1,13000,800,Super Area,Hyderabad,Semi-Furnished,1,800.0,1.0,2
3,37000,1960,Super Area,Hyderabad,Semi-Furnished,3,653.3333333333334,1.0,6
3,40000,1965,Super Area,Hyderabad,Semi-Furnished,3,655.0,1.0,6
3,45000,1834,Super Area,Hyderabad,Semi-Furnished,3,611.3333333333334,1.0,6
3,44000,1834,Super Area,Hyderabad,Semi-Furnished,3,611.3333333333334,1.0,6
2,15000,1150,Super Area,Hyderabad,Unfurnished,2,575.0,1.0,4
3,37000,1800,Super Area,Hyderabad,Furnished,3,600.0,1.0,6
2,12000,1000,Super Area,Hyderabad,Semi-Furnished,2,500.0,1.0,4
2,8000,1200,Super Area,Hyderabad,Unfurnished,2,600.0,1.0,4
1,12000,700,Super Area,Hyderabad,Semi-Furnished,1,700.0,1.0,2
1,6000,400,Super Area,Hyderabad,Unfurnished,1,400.0,1.0,2
2,9500,1250,Super Area,Hyderabad,Furnished,2,625.0,1.0,4
1,10000,500,Super Area,Hyderabad,Unfurnished,1,500.0,1.0,2
3,16000,1550,Super Area,Hyderabad,Unfurnished,3,516.6666666666666,1.0,6
2,20000,1000,Super Area,Hyderabad,Unfurnished,2,500.0,1.0,4
2,10000,1200,Carpet Area,Hyderabad,Unfurnished,2,600.0,1.0,4
2,13000,1200,Carpet Area,Hyderabad,Unfurnished,2,600.0,1.0,4
2,17000,1200,Carpet Area,Hyderabad,Semi-Furnished,2,600.0,1.0,4
2,10000,1100,Super Area,Hyderabad,Furnished,2,550.0,1.0,4
3,15000,225,Carpet Area,Hyderabad,Unfurnished,3,75.0,1.0,6
1,11000,550,Super Area,Hyderabad,Furnished,1,550.0,1.0,2
1,7500,350,Super Area,Hyderabad,Unfurnished,1,350.0,1.0,2
1,7500,500,Super Area,Hyderabad,Unfurnished,1,500.0,1.0,2
2,11000,1100,Super Area,Hyderabad,Unfurnished,2,550.0,1.0,4
2,15000,1205,Super Area,Hyderabad,Furnished,2,602.5,1.0,4
1,5000,540,Super Area,Hyderabad,Semi-Furnished,1,540.0,1.0,2
1,8500,500,Super Area,Hyderabad,Unfurnished,1,500.0,1.0,2
2,9000,1200,Super Area,Hyderabad,Semi-Furnished,2,600.0,1.0,4
2,15000,1180,Super Area,Hyderabad,Semi-Furnished,2,590.0,1.0,4
2,20000,1000,Super Area,Hyderabad,Unfurnished,2,500.0,1.0,4
2,11500,675,Carpet Area,Hyderabad,Unfurnished,2,337.5,1.0,4
1,11000,100,Super Area,Hyderabad,Unfurnished,1,100.0,1.0,2
1,6000,500,Carpet Area,Hyderabad,Unfurnished,1,500.0,1.0,2
2,15000,100,Super Area,Hyderabad,Unfurnished,2,50.0,1.0,4
1,5000,300,Super Area,Hyderabad,Unfurnished,1,300.0,1.0,2
1,6000,300,Super Area,Hyderabad,Unfurnished,1,300.0,1.0,2
1,8000,800,Carpet Area,Hyderabad,Unfurnished,1,800.0,1.0,2
2,10000,110,Carpet Area,Hyderabad,Unfurnished,2,55.0,1.0,4
2,9000,920,Super Area,Hyderabad,Semi-Furnished,2,460.0,1.0,4
2,16000,770,Super Area,Hyderabad,Semi-Furnished,2,385.0,1.0,4
2,12000,1500,Carpet Area,Hyderabad,Unfurnished,2,750.0,1.0,4
2,14500,1100,Super Area,Hyderabad,Semi-Furnished,2,550.0,1.0,4
1,8000,450,Super Area,Hyderabad,Unfurnished,1,450.0,1.0,2
2,15000,1300,Carpet Area,Hyderabad,Semi-Furnished,2,650.0,1.0,4
2,8000,900,Carpet Area,Hyderabad,Semi-Furnished,2,450.0,1.0,4
1,7500,400,Super Area,Hyderabad,Unfurnished,1,400.0,1.0,2
1,5000,450,Super Area,Hyderabad,Unfurnished,1,450.0,1.0,2
2,10000,1300,Super Area,Hyderabad,Unfurnished,2,650.0,1.0,4
2,16000,1000,Super Area,Hyderabad,Furnished,2,500.0,1.0,4
2,15000,1300,Carpet Area,Hyderabad,Semi-Furnished,2,650.0,1.0,4
1,6000,350,Super Area,Hyderabad,Semi-Furnished,1,350.0,1.0,2
3,32000,1560,Super Area,Hyderabad,Semi-Furnished,3,520.0,1.0,6
3,22000,1800,Carpet Area,Hyderabad,Semi-Furnished,3,600.0,1.0,6
1,9000,600,Carpet Area,Hyderabad,Semi-Furnished,1,600.0,1.0,2
2,16000,1100,Carpet Area,Hyderabad,Furnished,2,550.0,1.0,4
2,13000,1100,Super Area,Hyderabad,Semi-Furnished,2,550.0,1.0,4
2,20000,1170,Super Area,Hyderabad,Unfurnished,2,585.0,1.0,4
1,9000,550,Carpet Area,Hyderabad,Unfurnished,1,550.0,1.0,2
2,11000,1000,Super Area,Hyderabad,Unfurnished,2,500.0,1.0,4
2,12500,1100,Super Area,Hyderabad,Furnished,2,550.0,1.0,4
3,60000,2170,Carpet Area,Hyderabad,Semi-Furnished,3,723.3333333333334,1.0,6
2,26000,1160,Super Area,Hyderabad,Furnished,2,580.0,1.0,4
2,8000,800,Super Area,Hyderabad,Furnished,2,400.0,1.0,4
2,14000,1200,Super Area,Hyderabad,Unfurnished,2,600.0,1.0,4
3,15000,1422,Super Area,Hyderabad,Semi-Furnished,3,474.0,1.0,6
2,15000,1200,Super Area,Hyderabad,Semi-Furnished,2,600.0,1.0,4
2,7000,1200,Super Area,Hyderabad,Unfurnished,2,600.0,1.0,4
2,16000,1080,Carpet Area,Hyderabad,Semi-Furnished,2,540.0,1.0,4
2,17000,1050,Carpet Area,Hyderabad,Semi-Furnished,2,525.0,1.0,4
2,18000,1100,Carpet Area,Hyderabad,Semi-Furnished,2,550.0,1.0,4
2,20000,700,Super Area,Hyderabad,Unfurnished,2,350.0,1.0,4
2,18000,1150,Super Area,Hyderabad,Semi-Furnished,2,575.0,1.0,4
2,19000,1124,Super Area,Hyderabad,Furnished,2,562.0,1.0,4
1,7000,650,Super Area,Hyderabad,Semi-Furnished,1,650.0,1.0,2
2,10000,1125,Carpet Area,Hyderabad,Unfurnished,2,562.5,1.0,4
2,9000,850,Super Area,Hyderabad,Semi-Furnished,2,425.0,1.0,4
2,30000,1140,Super Area,Hyderabad,Furnished,2,570.0,1.0,4
